run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
73,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4986,6552.0,1.0,6468.0,6357.0,25.0,10790.0,212.0,212.0,84.0,1.0,1.0
74,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4869,7446.0,1.0,6558.5,6855.0,20.0,9155.0,329.0,176.0,887.5,1.0,1.0
75,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4809,7841.0,1.0,7114.0,7299.0,29.0,11728.0,230.0,182.0,727.0,1.0,1.0
76,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4922,6271.0,1.0,6206.0,6271.0,20.0,10285.0,48.0,35.0,65.0,1.0,1.0
77,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4958,8145.0,1.0,7907.0,7851.0,19.0,12979.0,327.0,440.0,238.0,1.0,1.0
78,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4838,9025.0,1.0,8205.5,8991.0,13.0,9361.0,217.0,282.0,819.5,1.0,1.0
79,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4993,8033.0,1.0,7978.5,7981.0,25.0,11957.0,260.0,260.0,54.5,1.0,1.0
80,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4753,7916.0,1.0,7388.5,7580.0,24.0,10620.0,323.0,450.0,527.5,1.0,1.0
81,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,3884,9383.0,1.0,8794.5,9097.0,16.0,11340.0,80.0,126.0,588.5,1.0,1.0
82,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4927,9042.0,1.0,8341.0,8761.0,25.0,10519.0,536.0,403.0,701.0,1.0,1.0
83,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4838,8589.0,1.0,8515.5,8589.0,10.0,11626.0,516.0,364.0,73.5,1.0,1.0
84,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,3860,8938.0,1.0,6815.5,7831.0,14.0,7563.0,599.0,300.0,2122.5,1.0,1.0
85,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4665,8953.0,1.0,8051.5,8407.0,16.0,9511.0,384.0,327.0,901.5,1.0,1.0
86,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4995,7587.0,1.0,6688.5,6806.0,25.0,9994.0,187.0,276.0,898.5,1.0,1.0
87,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4566,7407.0,1.0,6840.0,7144.0,25.0,9635.0,313.0,427.0,567.0,1.0,1.0
88,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4949,8161.0,1.0,7514.0,7997.0,11.0,9860.0,431.0,314.0,647.0,1.0,1.0
89,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,7079.0,1.0,6921.0,7079.0,29.0,11485.0,286.0,325.0,158.0,1.0,1.0
90,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4924,7241.0,1.0,6797.0,7044.0,20.0,9850.0,393.0,320.0,444.0,1.0,1.0
91,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4830,7750.0,0.0,7147.0,7335.0,19.0,11787.0,326.0,274.0,603.0,1.0,1.0
92,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4977,7113.0,1.0,6970.5,7113.0,22.0,11425.0,348.0,297.0,142.5,1.0,1.0
93,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4871,9742.0,1.0,8606.5,9217.0,13.0,11893.0,209.0,184.0,1135.5,1.0,1.0
94,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4255,9541.0,1.0,7912.0,8267.0,25.0,10632.0,459.0,357.0,1629.0,1.0,1.0
95,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4959,7950.0,1.0,7348.0,7431.0,21.0,10799.0,441.0,228.0,602.0,1.0,1.0
96,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4999,8054.0,1.0,7490.0,7672.0,23.0,11988.0,407.0,315.0,564.0,1.0,1.0
97,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4898,7234.0,1.0,6851.0,6890.0,20.0,9981.0,101.0,162.0,383.0,1.0,1.0
98,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4999,10325.0,1.0,9021.5,9505.0,19.0,11176.0,420.0,433.0,1303.5,1.0,1.0
99,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4725,7979.0,1.0,7144.5,7390.0,22.0,9966.0,128.0,120.0,834.5,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4889,9214.0,1.0,4331.0,9214.0,0.0,5869.0,454.0,0.0,4883.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4847,6994.0,1.0,6994.0,6994.0,29.0,14283.0,125.0,125.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4877,6661.0,1.0,6661.0,6661.0,31.0,14839.0,140.0,140.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6384.0,1.0,6384.0,6384.0,32.0,14393.0,364.0,364.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,6063.0,1.0,6063.0,6063.0,36.0,15635.0,248.0,248.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4904,7187.0,1.0,7187.0,7187.0,33.0,17028.0,241.0,241.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,7032.0,1.0,7032.0,7032.0,28.0,13134.0,167.0,167.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,7436.0,1.0,7436.0,7436.0,32.0,15872.0,308.0,308.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,8042.0,1.0,8042.0,8042.0,28.0,15008.0,279.0,279.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6603.0,1.0,6603.0,6603.0,32.0,15680.0,283.0,283.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,7265.0,1.0,7265.0,7265.0,33.0,16236.0,312.0,312.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6795.0,1.0,6795.0,6795.0,30.0,14160.0,210.0,210.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6429.0,1.0,6429.0,6429.0,32.0,15040.0,343.0,343.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4999,6718.0,1.0,6718.0,6718.0,30.0,14400.0,431.0,431.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4963,6993.0,1.0,6993.0,6993.0,34.0,17068.0,222.0,222.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6885.0,1.0,6885.0,6885.0,32.0,15488.0,324.0,324.0,0.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,6134.0,1.0,6134.0,6134.0,34.0,15096.0,53.0,53.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,6714.0,1.0,6714.0,6714.0,34.0,16728.0,103.0,103.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4924,7764.0,1.0,7764.0,7764.0,33.0,17028.0,309.0,309.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4975,7115.0,1.0,7115.0,7115.0,34.0,16388.0,241.0,241.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4904,6356.0,1.0,6356.0,6356.0,35.0,16100.0,336.0,336.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4988,6257.0,1.0,6257.0,6257.0,36.0,16465.0,308.0,308.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4981,7393.0,1.0,7393.0,7393.0,31.0,15934.0,230.0,230.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6861.0,1.0,6861.0,6861.0,30.0,15000.0,250.0,250.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,7195.0,1.0,7195.0,7195.0,28.0,13664.0,228.0,228.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,7349.0,1.0,7349.0,7349.0,30.0,15360.0,293.0,293.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4964,6642.0,1.0,6642.0,6642.0,34.0,16388.0,147.0,147.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,7174.0,1.0,7174.0,7174.0,32.0,16256.0,470.0,470.0,0.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4976,6692.0,1.0,6692.0,6692.0,31.0,14971.0,330.0,330.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,7522.0,1.0,7522.0,7522.0,30.0,15060.0,163.0,163.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4981,6691.0,1.0,6713.0,6691.0,27.0,12947.0,316.0,316.0,22.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4837,7227.0,1.0,7227.0,7227.0,31.0,16120.0,410.0,410.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,7195.0,0.0,7140.0,7188.0,27.0,13270.0,565.0,599.0,55.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6562.0,1.0,6562.0,6562.0,32.0,15232.0,418.0,418.0,0.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6824.0,1.0,6824.0,6824.0,30.0,14760.0,288.0,288.0,0.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4904,5769.0,1.0,5769.0,5769.0,36.0,15552.0,217.0,217.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4849,8010.0,1.0,8089.0,8010.0,29.0,15730.0,141.0,141.0,79.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6846.0,1.0,6846.0,6846.0,32.0,15680.0,235.0,235.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4973,6975.0,1.0,6975.0,6975.0,34.0,16320.0,485.0,485.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,7683.0,1.0,7683.0,7683.0,32.0,16192.0,344.0,344.0,0.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4964,6763.0,1.0,6763.0,6763.0,28.0,13048.0,207.0,207.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4968,6948.0,1.0,6948.0,6948.0,30.0,14749.0,257.0,257.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4960,6771.0,1.0,6771.0,6771.0,26.0,12366.0,335.0,335.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,6106.0,1.0,6031.5,6106.0,28.0,12701.0,114.0,114.0,74.5,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,5933.0,1.0,5933.0,5933.0,30.0,13380.0,360.0,360.0,0.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4940,6151.0,1.0,6151.0,6151.0,30.0,13620.0,133.0,133.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4891,6641.0,1.0,6641.0,6641.0,33.0,16225.0,440.0,440.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6260.0,1.0,6260.0,6260.0,32.0,14720.0,368.0,368.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4952,7492.0,1.0,7492.0,7492.0,34.0,17272.0,359.0,359.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,7778.0,1.0,7778.0,7778.0,30.0,16003.0,221.0,221.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4856,7988.0,1.0,7988.0,7988.0,29.0,15718.0,338.0,338.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4864,6827.0,1.0,6827.0,6827.0,29.0,14358.0,113.0,113.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4745,6067.0,1.0,6067.0,6067.0,32.0,14453.0,247.0,247.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4946,7752.0,1.0,7752.0,7752.0,29.0,15540.0,176.0,176.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4978,6637.0,1.0,6637.0,6637.0,36.0,17712.0,210.0,210.0,0.0,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4831,7645.0,1.0,7645.0,7645.0,29.0,14926.0,394.0,394.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4877,6804.0,1.0,6804.0,6804.0,29.0,14380.0,244.0,244.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,6102.0,1.0,6102.0,6102.0,36.0,16488.0,305.0,305.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4990,6407.0,1.0,6407.0,6407.0,34.0,15776.0,71.0,71.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6882.0,1.0,6882.0,6882.0,30.0,15120.0,253.0,253.0,0.0,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,6835.0,1.0,6835.0,6835.0,28.0,13440.0,182.0,182.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,6724.0,1.0,6724.0,6724.0,33.0,16717.0,116.0,116.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6906.0,1.0,6906.0,6906.0,32.0,16031.0,301.0,301.0,0.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,7470.0,1.0,7470.0,7470.0,32.0,16512.0,247.0,247.0,0.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,7375.0,1.0,7375.0,7375.0,34.0,17340.0,298.0,298.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,7162.0,1.0,7162.0,7162.0,28.0,14325.0,314.0,314.0,0.0,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4941,7375.0,1.0,7375.0,7375.0,27.0,13934.0,260.0,260.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4952,6831.0,1.0,6831.0,6831.0,30.0,14966.0,251.0,251.0,0.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,6560.0,1.0,6560.0,6560.0,36.0,17343.0,190.0,190.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4874,6212.0,1.0,6212.0,6212.0,33.0,15246.0,324.0,324.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,6687.0,1.0,6687.0,6687.0,28.0,13552.0,147.0,147.0,0.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4643,7465.0,0.0,7190.0,7247.0,21.0,10538.0,371.0,423.0,275.0,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4841,6698.0,1.0,6698.0,6698.0,29.0,14152.0,288.0,288.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4997,5840.0,1.0,5840.0,5840.0,34.0,15232.0,208.0,208.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,5795.0,1.0,5795.0,5795.0,30.0,13260.0,175.0,175.0,0.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4980,6776.0,1.0,6776.0,6776.0,32.0,15413.0,367.0,367.0,0.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4991,6217.0,1.0,6217.0,6214.0,31.0,14331.0,91.0,91.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4850,7498.0,1.0,7498.0,7498.0,33.0,17555.0,402.0,402.0,0.0,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4838,6681.0,1.0,6681.0,6681.0,29.0,14094.0,222.0,222.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4992,7989.0,1.0,7989.0,7989.0,27.0,14865.0,326.0,326.0,0.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4966,6406.0,1.0,6406.0,6406.0,32.0,15040.0,411.0,411.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4901,8323.0,1.0,8323.0,8323.0,29.0,16283.0,151.0,151.0,0.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,7005.0,1.0,7005.0,7005.0,32.0,15552.0,428.0,428.0,0.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4941,8103.0,1.0,8103.0,8103.0,27.0,14885.0,406.0,406.0,0.0,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4861,6153.0,1.0,6153.0,6153.0,28.0,12967.0,141.0,141.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4884,6847.0,1.0,6847.0,6847.0,29.0,14036.0,310.0,310.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4961,6055.0,1.0,6055.0,6055.0,32.0,14336.0,145.0,145.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,5990.0,1.0,5990.0,5990.0,30.0,13189.0,206.0,206.0,0.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4869,6713.0,1.0,6713.0,6713.0,29.0,14125.0,398.0,398.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,6381.0,1.0,6381.0,6381.0,33.0,15912.0,359.0,359.0,0.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4825,6213.0,1.0,6213.0,6213.0,26.0,11777.0,363.0,363.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4951,6833.0,1.0,6833.0,6833.0,34.0,16796.0,306.0,306.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4859,6826.0,1.0,6826.0,6826.0,31.0,14961.0,227.0,227.0,0.0,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4970,7295.0,1.0,7295.0,7295.0,32.0,16832.0,170.0,170.0,0.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4970,6763.0,1.0,6763.0,6763.0,27.0,13913.0,249.0,249.0,0.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6368.0,1.0,6368.0,6368.0,29.0,13779.0,362.0,362.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4865,7249.0,1.0,7249.0,7241.0,30.0,15335.0,300.0,300.0,0.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4931,6602.0,1.0,6602.0,6602.0,30.0,13860.0,189.0,189.0,0.0,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4801,8275.0,1.0,8275.0,8275.0,25.0,13750.0,339.0,339.0,0.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4863,6317.0,1.0,6317.0,6317.0,29.0,13264.0,178.0,178.0,0.0,1.0,1.0
